long,lat,long_count,short_count,long_pct,short_pct,short-long
-73.923,40.683,892,4,2.85085E-06,2.09218E-06,0.733878444
-73.923,40.684,544,2,1.73864E-06,1.04609E-06,0.601672401
-73.923,40.685,756,6,2.41619E-06,3.13827E-06,1.298848358
-73.923,40.686,1382,6,4.4169E-06,3.13827E-06,0.710513284
-73.923,40.687,405,3,1.29439E-06,1.56913E-06,1.212258467
-73.923,40.688,621,0,1.98473E-06,0,0
-73.923,40.689,240,0,7.67045E-07,0,0
-73.923,40.69,1480,14,4.73011E-06,7.32262E-06,1.548086827
-73.923,40.691,263,6,8.40554E-07,3.13827E-06,3.733571706
-73.923,40.692,1245,2,3.97905E-06,1.04609E-06,0.262899427
-73.923,40.693,516,3,1.64915E-06,1.56913E-06,0.951481937
-73.923,40.694,761,2,2.43217E-06,1.04609E-06,0.430104844
-73.923,40.695,558,3,1.78338E-06,1.56913E-06,0.879865017
-73.923,40.696,472,2,1.50852E-06,1.04609E-06,0.693452937
-73.923,40.697,461,5,1.47337E-06,2.61522E-06,1.774998841
-73.923,40.698,1280,4,4.09091E-06,2.09218E-06,0.511421541
-73.923,40.699,2202,4,7.03764E-06,2.09218E-06,0.297284093
-73.923,40.7,2100,4,6.71165E-06,2.09218E-06,0.311723606
-73.923,40.701,2728,18,8.71875E-06,9.4148E-06,1.079834339
-73.923,40.702,1343,2,4.29226E-06,1.04609E-06,0.243715403
-73.923,40.703,156,0,4.98579E-07,0,0
-73.923,40.704,437,2,1.39666E-06,1.04609E-06,0.748992646
-73.923,40.705,909,5,2.90518E-06,2.61522E-06,0.900191931
-73.923,40.706,2468,18,7.88778E-06,9.4148E-06,1.193593224
-73.923,40.707,4932,23,1.57628E-05,1.203E-05,0.763191918
-73.923,40.708,755,3,2.413E-06,1.56913E-06,0.650284343
-73.923,40.709,241,6,7.70241E-07,3.13827E-06,4.074395679
-73.923,40.71,40,0,1.27841E-07,0,0
-73.923,40.711,47,0,1.50213E-07,0,0
-73.923,40.712,27,2,8.62926E-08,1.04609E-06,12.12258467
-73.923,40.713,166,1,5.3054E-07,5.23045E-07,0.98587285
-73.923,40.714,98,1,3.1321E-07,5.23045E-07,1.669947889
-73.923,40.715,3,0,9.58806E-09,0,0
-73.923,40.716,7,0,2.23722E-08,0,0
-73.923,40.717,3,0,9.58806E-09,0,0
-73.923,40.718,1,0,3.19602E-09,0,0
-73.923,40.719,33,0,1.05469E-07,0,0
-73.923,40.72,19,0,6.07244E-08,0,0
-73.923,40.721,6,0,1.91761E-08,0,0
-73.923,40.722,4,0,1.27841E-08,0,0
-73.923,40.723,8,0,2.55682E-08,0,0
-73.923,40.724,1,0,3.19602E-09,0,0
-73.923,40.725,1,0,3.19602E-09,0,0
-73.923,40.726,6,0,1.91761E-08,0,0
-73.923,40.727,13,0,4.15483E-08,0,0
-73.923,40.728,4,0,1.27841E-08,0,0
-73.923,40.729,14,0,4.47443E-08,0,0
-73.923,40.73,34,0,1.08665E-07,0,0
-73.923,40.731,25,0,7.99005E-08,0,0
-73.923,40.732,21,0,6.71165E-08,0,0
-73.923,40.733,175,8,5.59304E-07,4.18436E-06,7.481366542
-73.923,40.734,262,9,8.37358E-07,4.7074E-06,5.621732969
-73.923,40.735,480,21,1.53409E-06,1.09839E-05,7.159901573
-73.923,40.736,387,11,1.23686E-06,5.75349E-06,4.651689468
-73.923,40.737,788,2,2.51846E-06,1.04609E-06,0.415367749
-73.923,40.738,1309,16,4.18359E-06,8.36871E-06,2.000365386
-73.923,40.739,774,0,2.47372E-06,0,0
-73.923,40.74,1848,6,5.90625E-06,3.13827E-06,0.531347056
-73.923,40.741,904,11,2.8892E-06,5.75349E-06,1.991375912
-73.923,40.742,2450,7,7.83025E-06,3.66131E-06,0.467585409
-73.923,40.743,10847,74,3.46672E-05,3.87053E-05,1.116480325
-73.923,40.744,24494,154,7.82834E-05,8.05489E-05,1.028939885
-73.923,40.745,3191,21,1.01985E-05,1.09839E-05,1.077014339
-73.923,40.746,2098,6,6.70525E-06,3.13827E-06,0.468031153
-73.923,40.747,1862,14,5.95099E-06,7.32262E-06,1.230487918
-73.923,40.748,17,0,5.43324E-08,0,0
-73.923,40.749,26,0,8.30966E-08,0,0
-73.923,40.75,22,0,7.03125E-08,0,0
-73.923,40.751,21,0,6.71165E-08,0,0
-73.923,40.752,64,2,2.04545E-07,1.04609E-06,5.11421541
-73.923,40.753,1966,60,6.28338E-06,3.13827E-05,4.994554215
-73.923,40.754,3984,55,1.27329E-05,2.87675E-05,2.259291948
-73.923,40.755,2750,77,8.78906E-06,4.02744E-05,4.582337007
-73.923,40.756,2525,92,8.06995E-06,4.81201E-05,5.962871353
-73.923,40.757,1555,0,4.96981E-06,0,0
-73.923,40.758,1791,17,5.72407E-06,8.89176E-06,1.553396529
-73.923,40.759,1122,4,3.58594E-06,2.09218E-06,0.583439904
-73.923,40.76,1959,5,6.26101E-06,2.61522E-06,0.417700085
-73.923,40.761,12729,80,4.06822E-05,4.18436E-05,1.028548311
-73.923,40.762,3685,17,1.17773E-05,8.89176E-06,0.754988652
-73.923,40.763,1961,9,6.2674E-06,4.7074E-06,0.751093339
-73.923,40.764,6011,41,1.92113E-05,2.14448E-05,1.116261956
-73.923,40.765,3725,41,1.19052E-05,2.14448E-05,1.801302179
-73.923,40.766,2113,13,6.75319E-06,6.79958E-06,1.006868722
-73.923,40.767,2527,8,8.07635E-06,4.18436E-06,0.518100176
-73.923,40.768,5287,57,1.68974E-05,2.98135E-05,1.764389807
-73.923,40.769,849,8,2.71342E-06,4.18436E-06,1.542095577
-73.923,40.77,2685,16,8.58132E-06,8.36871E-06,0.975224689
-73.923,40.771,5520,59,1.7642E-05,3.08596E-05,1.749209908
-73.923,40.772,1368,19,4.37216E-06,9.93785E-06,2.272984626
-73.923,40.773,606,5,1.93679E-06,2.61522E-06,1.350287897
-73.923,40.774,1492,17,4.76846E-06,8.89176E-06,1.864700525
-73.923,40.775,2530,35,8.08593E-06,1.83066E-05,2.264000498
-73.923,40.776,1165,11,3.72337E-06,5.75349E-06,1.545239334
-73.923,40.777,719,5,2.29794E-06,2.61522E-06,1.13807297
-73.923,40.778,39,0,1.24645E-07,0,0
-73.923,40.779,6,0,1.91761E-08,0,0
-73.923,40.78,33,2,1.05469E-07,1.04609E-06,9.91847837
-73.923,40.781,17,0,5.43324E-08,0,0
-73.923,40.782,8,0,2.55682E-08,0,0
-73.923,40.783,6,0,1.91761E-08,0,0
-73.923,40.784,1,0,3.19602E-09,0,0
-73.923,40.785,4,0,1.27841E-08,0,0
-73.923,40.786,81,2,2.58878E-07,1.04609E-06,4.040861558
-73.923,40.787,1,0,3.19602E-09,0,0
-73.923,40.788,2,0,6.39204E-09,0,0
-73.923,40.789,2,0,6.39204E-09,0,0
-73.923,40.79,1,0,3.19602E-09,0,0
-73.923,40.791,4,0,1.27841E-08,0,0
-73.923,40.792,16,0,5.11363E-08,0,0
-73.923,40.793,3307,9,1.05692E-05,4.7074E-06,0.445386767
-73.923,40.794,1474,17,4.71094E-06,8.89176E-06,1.88747163
-73.923,40.795,379,7,1.21129E-06,3.66131E-06,3.022649741
-73.923,40.796,134,0,4.28267E-07,0,0
-73.923,40.797,4,0,1.27841E-08,0,0
-73.923,40.798,591,56,1.88885E-06,2.92905E-05,15.50706263
-73.923,40.799,381,25,1.21768E-06,1.30761E-05,10.73851005
-73.923,40.8,30,1,9.58806E-08,5.23045E-07,5.455163104
-73.923,40.801,4,0,1.27841E-08,0,0
-73.923,40.802,0,0,0,0,
-73.923,40.803,2,0,6.39204E-09,0,0
-73.923,40.804,64,0,2.04545E-07,0,0
-73.923,40.805,371,13,1.18572E-06,6.79958E-06,5.734538033
-73.923,40.806,219,1,6.99929E-07,5.23045E-07,0.747282617
-73.923,40.807,424,3,1.35511E-06,1.56913E-06,1.157935564
-73.923,40.808,868,2,2.77415E-06,1.04609E-06,0.377085007
-73.923,40.809,3999,23,1.27809E-05,1.203E-05,0.941250948
-73.923,40.81,467,1,1.49254E-06,5.23045E-07,0.350438743
-73.923,40.811,133,4,4.25071E-07,2.09218E-06,4.921951672
-73.923,40.812,398,4,1.27202E-06,2.09218E-06,1.644772795
-73.923,40.813,767,10,2.45135E-06,5.23045E-06,2.133701344
-73.923,40.814,309,5,9.87571E-07,2.61522E-06,2.648137429
-73.923,40.815,4,0,1.27841E-08,0,0
-73.923,40.816,202,1,6.45596E-07,5.23045E-07,0.810172738
-73.923,40.817,2770,19,8.85298E-06,9.93785E-06,1.122542588
-73.923,40.818,612,3,1.95597E-06,1.56913E-06,0.802229868
-73.923,40.819,99,0,3.16406E-07,0,0
-73.923,40.82,128,7,4.09091E-07,3.66131E-06,8.949876967
-73.923,40.821,17,0,5.43324E-08,0,0
-73.923,40.822,0,0,0,0,
-73.923,40.823,184,0,5.88068E-07,0,0
-73.923,40.824,702,2,2.24361E-06,1.04609E-06,0.466253257
-73.923,40.825,691,7,2.20845E-06,3.66131E-06,1.65786433
-73.923,40.826,3149,32,1.00643E-05,1.67374E-05,1.663053852
-73.923,40.827,2306,24,7.37003E-06,1.25531E-05,1.703259946
-73.923,40.828,51,0,1.62997E-07,0,0
-73.923,40.829,134,0,4.28267E-07,0,0
-73.923,40.83,270,0,8.62926E-07,0,0
-73.923,40.831,365,0,1.16655E-06,0,0
-73.923,40.832,345,25,1.10263E-06,1.30761E-05,11.85905023
-73.923,40.833,102,4,3.25994E-07,2.09218E-06,6.417838945
-73.923,40.834,33,0,1.05469E-07,0,0
-73.923,40.835,188,0,6.00852E-07,0,0
-73.923,40.836,652,12,2.08381E-06,6.27653E-06,3.012053247
-73.923,40.837,291,3,9.30042E-07,1.56913E-06,1.687163846
-73.923,40.838,135,0,4.31463E-07,0,0
-73.923,40.839,176,3,5.625E-07,1.56913E-06,2.789572042
-73.923,40.84,61,1,1.94957E-07,5.23045E-07,2.6828671
-73.923,40.841,295,1,9.42826E-07,5.23045E-07,0.55476235
-73.923,40.842,146,2,4.66619E-07,1.04609E-06,2.241847851
-73.923,40.843,278,2,8.88494E-07,1.04609E-06,1.177373332
-73.923,40.844,188,5,6.00852E-07,2.61522E-06,4.352523753
-73.923,40.845,122,2,3.89915E-07,1.04609E-06,2.6828671
-73.923,40.846,194,0,6.20028E-07,0,0
-73.923,40.847,171,0,5.4652E-07,0,0
-73.923,40.848,135,0,4.31463E-07,0,0
-73.923,40.849,165,0,5.27344E-07,0,0
-73.923,40.85,84,1,2.68466E-07,5.23045E-07,1.948272537
-73.923,40.851,135,3,4.31463E-07,1.56913E-06,3.636775402
-73.923,40.852,106,7,3.38778E-07,3.66131E-06,10.8073986
-73.923,40.853,3,0,9.58806E-09,0,0
-73.923,40.854,2,0,6.39204E-09,0,0
-73.923,40.855,18,0,5.75284E-08,0,0
-73.923,40.856,24,1,7.67045E-08,5.23045E-07,6.818953879
-73.923,40.857,38,0,1.21449E-07,0,0
-73.923,40.858,90,1,2.87642E-07,5.23045E-07,1.818387701
-73.923,40.859,1057,5,3.37819E-06,2.61522E-06,0.774148028
-73.923,40.86,56,0,1.78977E-07,0,0
-73.923,40.861,0,0,0,0,
-73.923,40.862,400,3,1.27841E-06,1.56913E-06,1.227411698
-73.923,40.863,803,2,2.56641E-06,1.04609E-06,0.4076087
-73.923,40.864,865,0,2.76456E-06,0,0
-73.923,40.865,775,0,2.47692E-06,0,0
-73.923,40.866,795,10,2.54084E-06,5.23045E-06,2.058552115
-73.923,40.867,5307,41,1.69613E-05,2.14448E-05,1.264339668
-73.923,40.868,1526,4,4.87713E-06,2.09218E-06,0.428977439
-73.923,40.869,1727,6,5.51953E-06,3.13827E-06,0.568575193
-73.923,40.87,1,0,3.19602E-09,0,0
-73.923,40.871,0,0,0,0,
-73.923,40.872,1,0,3.19602E-09,0,0
-73.923,40.873,0,0,0,0,
-73.923,40.874,0,0,0,0,
-73.923,40.875,1,0,3.19602E-09,0,0
-73.923,40.876,0,0,0,0,
-73.923,40.877,23,4,7.35085E-08,2.09218E-06,28.46172054
-73.923,40.878,2,0,6.39204E-09,0,0
-73.923,40.879,1,0,3.19602E-09,0,0
-73.923,40.88,2,0,6.39204E-09,0,0
-73.923,40.881,1,0,3.19602E-09,0,0
-73.923,40.882,0,0,0,0,
-73.923,40.883,0,0,0,0,
-73.923,40.884,0,0,0,0,
-73.923,40.885,0,0,0,0,
-73.923,40.886,2,0,6.39204E-09,0,0
-73.923,40.887,1,0,3.19602E-09,0,0
-73.923,40.888,0,0,0,0,
-73.923,40.889,0,0,0,0,
-73.923,40.89,0,0,0,0,
-73.923,40.891,0,0,0,0,
-73.923,40.892,0,0,0,0,
-73.923,40.893,1,0,3.19602E-09,0,0
-73.923,40.894,0,0,0,0,
-73.923,40.895,2,0,6.39204E-09,0,0
-73.923,40.896,0,0,0,0,
-73.923,40.897,1,0,3.19602E-09,0,0
-73.923,40.898,0,0,0,0,
-73.923,40.899,0,0,0,0,
-73.922,40.6,0,0,0,0,
-73.922,40.601,0,0,0,0,
-73.922,40.602,0,0,0,0,
-73.922,40.603,0,0,0,0,
-73.922,40.604,0,0,0,0,
-73.922,40.605,1,0,3.19602E-09,0,0
-73.922,40.606,0,0,0,0,
-73.922,40.607,3,0,9.58806E-09,0,0
-73.922,40.608,15,1,4.79403E-08,5.23045E-07,10.91032621
-73.922,40.609,45,2,1.43821E-07,1.04609E-06,7.273550805
-73.922,40.61,133,5,4.25071E-07,2.61522E-06,6.152439591
-73.922,40.611,53,0,1.69389E-07,0,0
-73.922,40.612,22,0,7.03125E-08,0,0
-73.922,40.613,20,4,6.39204E-08,2.09218E-06,32.73097862
-73.922,40.614,23,0,7.35085E-08,0,0
-73.922,40.615,36,0,1.15057E-07,0,0
-73.922,40.616,32,0,1.02273E-07,0,0
-73.922,40.617,23,0,7.35085E-08,0,0
-73.922,40.618,54,4,1.72585E-07,2.09218E-06,12.12258467
-73.922,40.619,72,0,2.30114E-07,0,0
-73.922,40.62,79,2,2.52486E-07,1.04609E-06,4.143161851
-73.922,40.621,19,0,6.07244E-08,0,0
-73.922,40.622,30,0,9.58806E-08,0,0
-73.922,40.623,39,0,1.24645E-07,0,0
-73.922,40.624,40,0,1.27841E-07,0,0
-73.922,40.625,23,0,7.35085E-08,0,0
-73.922,40.626,42,2,1.34233E-07,1.04609E-06,7.793090148
-73.922,40.627,18,2,5.75284E-08,1.04609E-06,18.18387701
-73.922,40.628,52,0,1.66193E-07,0,0
-73.922,40.629,20,0,6.39204E-08,0,0
-73.922,40.63,17,0,5.43324E-08,0,0
-73.922,40.631,8,2,2.55682E-08,1.04609E-06,40.91372328
-73.922,40.632,26,0,8.30966E-08,0,0
-73.922,40.633,45,0,1.43821E-07,0,0
-73.922,40.634,0,0,0,0,
-73.922,40.635,0,0,0,0,
-73.922,40.636,73,0,2.3331E-07,0,0
-73.922,40.637,26,0,8.30966E-08,0,0
-73.922,40.638,26,0,8.30966E-08,0,0
-73.922,40.639,2,0,6.39204E-09,0,0
-73.922,40.64,1,0,3.19602E-09,0,0
-73.922,40.641,0,0,0,0,
-73.922,40.642,1,0,3.19602E-09,0,0
-73.922,40.643,6,0,1.91761E-08,0,0
-73.922,40.644,4,0,1.27841E-08,0,0
-73.922,40.645,59,1,1.88565E-07,5.23045E-07,2.773811748
-73.922,40.646,22,0,7.03125E-08,0,0
-73.922,40.647,16,0,5.11363E-08,0,0
-73.922,40.648,0,0,0,0,
-73.922,40.649,31,0,9.90767E-08,0,0
-73.922,40.65,38,0,1.21449E-07,0,0
-73.922,40.651,30,2,9.58806E-08,1.04609E-06,10.91032621
-73.922,40.652,59,0,1.88565E-07,0,0
-73.922,40.653,8,2,2.55682E-08,1.04609E-06,40.91372328
-73.922,40.654,17,0,5.43324E-08,0,0
-73.922,40.655,37,2,1.18253E-07,1.04609E-06,8.846210438
-73.922,40.656,23,0,7.35085E-08,0,0
-73.922,40.657,83,0,2.6527E-07,0,0
-73.922,40.658,25,0,7.99005E-08,0,0
-73.922,40.659,60,0,1.91761E-07,0,0
-73.922,40.66,118,2,3.77131E-07,1.04609E-06,2.773811748
-73.922,40.661,26,0,8.30966E-08,0,0
-73.922,40.662,142,0,4.53835E-07,0,0
-73.922,40.663,188,2,6.00852E-07,1.04609E-06,1.741009501
-73.922,40.664,33,0,1.05469E-07,0,0
-73.922,40.665,77,1,2.46094E-07,5.23045E-07,2.125388222
-73.922,40.666,83,0,2.6527E-07,0,0
-73.922,40.667,74,0,2.36506E-07,0,0
-73.922,40.668,100,1,3.19602E-07,5.23045E-07,1.636548931
-73.922,40.669,101,0,3.22798E-07,0,0
-73.922,40.67,146,0,4.66619E-07,0,0
-73.922,40.671,151,1,4.82599E-07,5.23045E-07,1.083807239
-73.922,40.672,170,1,5.43324E-07,5.23045E-07,0.962675842
-73.922,40.673,172,2,5.49716E-07,1.04609E-06,1.902963873
-73.922,40.674,141,2,4.50639E-07,1.04609E-06,2.321346002
-73.922,40.675,139,0,4.44247E-07,0,0
-73.922,40.676,397,136,1.26882E-06,7.11341E-05,56.06313719
-73.922,40.677,434,3,1.38707E-06,1.56913E-06,1.131255021
-73.922,40.678,262,7,8.37358E-07,3.66131E-06,4.372458976
-73.922,40.679,448,2,1.43182E-06,1.04609E-06,0.730602201
-73.922,40.68,156,1,4.98579E-07,5.23045E-07,1.049069828
-73.922,40.681,329,1,1.05149E-06,5.23045E-07,0.497431286
-73.922,40.682,200,2,6.39204E-07,1.04609E-06,1.636548931
-73.922,40.683,318,0,1.01633E-06,0,0
-73.922,40.684,559,0,1.78658E-06,0,0
-73.922,40.685,235,2,7.51065E-07,1.04609E-06,1.392807601
-73.922,40.686,316,0,1.00994E-06,0,0
-73.922,40.687,687,1,2.19567E-06,5.23045E-07,0.238216729
-73.922,40.688,264,0,8.4375E-07,0,0
-73.922,40.689,1170,7,3.73935E-06,3.66131E-06,0.979131839
-73.922,40.69,846,6,2.70383E-06,3.13827E-06,1.160673001
-73.922,40.691,730,5,2.3331E-06,2.61522E-06,1.120923925
-73.922,40.692,2068,10,6.60937E-06,5.23045E-06,0.791367955
-73.922,40.693,941,5,3.00746E-06,2.61522E-06,0.869579666
-73.922,40.694,518,2,1.65554E-06,1.04609E-06,0.631872174
-73.922,40.695,518,0,1.65554E-06,0,0
-73.922,40.696,287,0,9.17258E-07,0,0
-73.922,40.697,386,4,1.23366E-06,2.09218E-06,1.695905628
-73.922,40.698,1471,3,4.70135E-06,1.56913E-06,0.333762528
-73.922,40.699,1552,12,4.96023E-06,6.27653E-06,1.265372885
-73.922,40.7,1853,6,5.92223E-06,3.13827E-06,0.529913307
-73.922,40.701,2189,21,6.99609E-06,1.09839E-05,1.570010395
-73.922,40.702,1017,2,3.25035E-06,1.04609E-06,0.321838531
-73.922,40.703,1193,4,3.81285E-06,2.09218E-06,0.54871716
-73.922,40.704,206,0,6.5838E-07,0,0
-73.922,40.705,226,3,7.22301E-07,1.56913E-06,2.172410086
-73.922,40.706,4809,25,1.53697E-05,1.30761E-05,0.850774034
-73.922,40.707,1241,2,3.96626E-06,1.04609E-06,0.263746806
-73.922,40.708,2458,10,7.85582E-06,5.23045E-06,0.665805098
-73.922,40.709,1308,2,4.1804E-06,1.04609E-06,0.25023684
-73.922,40.71,64,0,2.04545E-07,0,0
-73.922,40.711,7,0,2.23722E-08,0,0
-73.922,40.712,5,0,1.59801E-08,0,0
-73.922,40.713,76,0,2.42898E-07,0,0
-73.922,40.714,134,0,4.28267E-07,0,0
-73.922,40.715,0,0,0,0,
-73.922,40.716,2,0,6.39204E-09,0,0
-73.922,40.717,27,0,8.62926E-08,0,0
-73.922,40.718,24,2,7.67045E-08,1.04609E-06,13.63790776
-73.922,40.719,5,0,1.59801E-08,0,0
-73.922,40.72,5,2,1.59801E-08,1.04609E-06,65.46195724
-73.922,40.721,14,0,4.47443E-08,0,0
-73.922,40.722,54,0,1.72585E-07,0,0
-73.922,40.723,3,0,9.58806E-09,0,0
-73.922,40.724,8,0,2.55682E-08,0,0
-73.922,40.725,3,0,9.58806E-09,0,0
-73.922,40.726,4,0,1.27841E-08,0,0
-73.922,40.727,2,0,6.39204E-09,0,0
-73.922,40.728,1,0,3.19602E-09,0,0
-73.922,40.729,6,0,1.91761E-08,0,0
-73.922,40.73,57,0,1.82173E-07,0,0
-73.922,40.731,68,0,2.17329E-07,0,0
-73.922,40.732,202,0,6.45596E-07,0,0
-73.922,40.733,268,5,8.56534E-07,2.61522E-06,3.053262931
-73.922,40.734,485,13,1.55007E-06,6.79958E-06,4.386626001
-73.922,40.735,177,8,5.65696E-07,4.18436E-06,7.396831327
-73.922,40.736,1026,7,3.27912E-06,3.66131E-06,1.116553852
-73.922,40.737,426,2,1.36151E-06,1.04609E-06,0.768332831
-73.922,40.738,2289,9,7.31569E-06,4.7074E-06,0.643466159
-73.922,40.739,1437,7,4.59268E-06,3.66131E-06,0.797205464
-73.922,40.74,2688,26,8.59091E-06,1.35992E-05,1.582971436
-73.922,40.741,1836,15,5.8679E-06,7.84567E-06,1.33704978
-73.922,40.742,1790,21,5.72088E-06,1.09839E-05,1.919973606
-73.922,40.743,9306,104,2.97422E-05,5.43966E-05,1.828939274
-73.922,40.744,11141,138,3.56069E-05,7.21801E-05,2.027140764
-73.922,40.745,4108,16,1.31293E-05,8.36871E-06,0.637409516
-73.922,40.746,1004,8,3.20881E-06,4.18436E-06,1.304023053
-73.922,40.747,1657,8,5.29581E-06,4.18436E-06,0.790126219
-73.922,40.748,61,0,1.94957E-07,0,0
-73.922,40.749,38,0,1.21449E-07,0,0
-73.922,40.75,4,0,1.27841E-08,0,0
-73.922,40.751,9,0,2.87642E-08,0,0
-73.922,40.752,27,0,8.62926E-08,0,0
-73.922,40.753,1260,23,4.02699E-06,1.203E-05,2.987351223
-73.922,40.754,300,29,9.58806E-07,1.51683E-05,15.819973
-73.922,40.755,9225,75,2.94833E-05,3.92283E-05,1.330527586
-73.922,40.756,2148,14,6.86505E-06,7.32262E-06,1.066652003
-73.922,40.757,2425,11,7.75035E-06,5.75349E-06,0.742352092
-73.922,40.758,786,5,2.51207E-06,2.61522E-06,1.041061661
-73.922,40.759,787,1,2.51527E-06,5.23045E-07,0.207947768
-73.922,40.76,8845,48,2.82688E-05,2.51061E-05,0.888121523
-73.922,40.761,5112,35,1.63381E-05,1.83066E-05,1.120485379
-73.922,40.762,1565,5,5.00177E-06,2.61522E-06,0.522859083
-73.922,40.763,6542,28,2.09084E-05,1.46452E-05,0.700448946
-73.922,40.764,7143,37,2.28292E-05,1.93526E-05,0.847715392
-73.922,40.765,1675,5,5.35334E-06,2.61522E-06,0.488522069
-73.922,40.766,4788,19,1.53026E-05,9.93785E-06,0.649424179
-73.922,40.767,16581,121,5.29932E-05,6.32884E-05,1.194273088
-73.922,40.768,467,5,1.49254E-06,2.61522E-06,1.752193716
-73.922,40.769,1995,9,6.37606E-06,4.7074E-06,0.738292751
-73.922,40.77,986,3,3.15128E-06,1.56913E-06,0.49793578
-73.922,40.771,3715,7,1.18732E-05,3.66131E-06,0.308367228
-73.922,40.772,2081,21,6.65092E-06,1.09839E-05,1.651490992
-73.922,40.773,3377,22,1.0793E-05,1.1507E-05,1.066155655
-73.922,40.774,1832,24,5.85511E-06,1.25531E-05,2.143950565
-73.922,40.775,594,6,1.89844E-06,3.13827E-06,1.653079728
-73.922,40.776,2575,227,8.22976E-06,0.000118731,14.42705271
-73.922,40.777,5027,12,1.60664E-05,6.27653E-06,0.390662168
-73.922,40.778,256,1,8.18182E-07,5.23045E-07,0.639276926
-73.922,40.779,22,0,7.03125E-08,0,0
-73.922,40.78,12,0,3.83523E-08,0,0
-73.922,40.781,25,2,7.99005E-08,1.04609E-06,13.09239145
-73.922,40.782,5,0,1.59801E-08,0,0
-73.922,40.783,4,0,1.27841E-08,0,0
-73.922,40.784,5,0,1.59801E-08,0,0
-73.922,40.785,2,0,6.39204E-09,0,0
-73.922,40.786,2,0,6.39204E-09,0,0
-73.922,40.787,3,0,9.58806E-09,0,0
-73.922,40.788,0,0,0,0,
-73.922,40.789,4,0,1.27841E-08,0,0
-73.922,40.79,2,0,6.39204E-09,0,0
-73.922,40.791,7,0,2.23722E-08,0,0
-73.922,40.792,7,0,2.23722E-08,0,0
-73.922,40.793,909,3,2.90518E-06,1.56913E-06,0.540115159
-73.922,40.794,1109,54,3.54439E-06,2.82444E-05,7.968768465
-73.922,40.795,1003,64,3.20561E-06,3.34749E-05,10.4425854
-73.922,40.796,281,35,8.98082E-07,1.83066E-05,20.38406142
-73.922,40.797,214,35,6.83949E-07,1.83066E-05,26.76598719
-73.922,40.798,368,27,1.17614E-06,1.41222E-05,12.00728835
-73.922,40.799,21,1,6.71165E-08,5.23045E-07,7.793090148
-73.922,40.8,10,2,3.19602E-08,1.04609E-06,32.73097862
-73.922,40.801,1,0,3.19602E-09,0,0
-73.922,40.802,2,0,6.39204E-09,0,0
-73.922,40.803,14,0,4.47443E-08,0,0
-73.922,40.804,192,0,6.13636E-07,0,0
-73.922,40.805,252,9,8.05397E-07,4.7074E-06,5.844817611
-73.922,40.806,80,2,2.55682E-07,1.04609E-06,4.091372328
-73.922,40.807,153,0,4.88991E-07,0,0
-73.922,40.808,155,2,4.95383E-07,1.04609E-06,2.11167604
-73.922,40.809,648,10,2.07102E-06,5.23045E-06,2.525538474
-73.922,40.81,1407,7,4.4968E-06,3.66131E-06,0.814203448
-73.922,40.811,1121,9,3.58274E-06,4.7074E-06,1.313910828
-73.922,40.812,25,0,7.99005E-08,0,0
-73.922,40.813,273,1,8.72514E-07,5.23045E-07,0.599468473
-73.922,40.814,281,4,8.98082E-07,2.09218E-06,2.329607019
-73.922,40.815,214,0,6.83949E-07,0,0
-73.922,40.816,49,0,1.56605E-07,0,0
-73.922,40.817,431,12,1.37749E-06,6.27653E-06,4.556516745
-73.922,40.818,372,3,1.18892E-06,1.56913E-06,1.319797525
-73.922,40.819,548,0,1.75142E-06,0,0
-73.922,40.82,167,0,5.33736E-07,0,0
-73.922,40.821,75,2,2.39702E-07,1.04609E-06,4.364130483
-73.922,40.822,3,0,9.58806E-09,0,0
-73.922,40.823,34,0,1.08665E-07,0,0
-73.922,40.824,18,0,5.75284E-08,0,0
-73.922,40.825,887,6,2.83487E-06,3.13827E-06,1.107022952
-73.922,40.826,508,0,1.62358E-06,0,0
-73.922,40.827,1472,17,4.70454E-06,8.89176E-06,1.89003613
-73.922,40.828,2060,16,6.5838E-06,8.36871E-06,1.271105966
-73.922,40.829,401,5,1.2816E-06,2.61522E-06,2.040584702
-73.922,40.83,255,2,8.14985E-07,1.04609E-06,1.283567789
-73.922,40.831,507,12,1.62038E-06,6.27653E-06,3.873488594
-73.922,40.832,604,18,1.9304E-06,9.4148E-06,4.877132576
-73.922,40.833,274,11,8.7571E-07,5.75349E-06,6.57008695
-73.922,40.834,126,15,4.02699E-07,7.84567E-06,19.48272537
-73.922,40.835,239,7,7.63849E-07,3.66131E-06,4.793239547
-73.922,40.836,1400,25,4.47443E-06,1.30761E-05,2.922408805
-73.922,40.837,200,33,6.39204E-07,1.72605E-05,27.00305736
-73.922,40.838,204,2,6.51988E-07,1.04609E-06,1.604459736
-73.922,40.839,104,1,3.32386E-07,5.23045E-07,1.573604741
-73.922,40.84,228,2,7.28693E-07,1.04609E-06,1.435569238
-73.922,40.841,383,14,1.22408E-06,7.32262E-06,5.982163195
-73.922,40.842,159,2,5.08167E-07,1.04609E-06,2.058552115
-73.922,40.843,128,2,4.09091E-07,1.04609E-06,2.557107705
-73.922,40.844,19,0,6.07244E-08,0,0
-73.922,40.845,175,10,5.59304E-07,5.23045E-06,9.351708178
-73.922,40.846,303,1,9.68395E-07,5.23045E-07,0.540115159
-73.922,40.847,249,1,7.95809E-07,5.23045E-07,0.657248567
